#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 06 05 17 50 313 10.0 12.5 99.00 99.00 99.00 999 1001.9   9.7  10.9 999.0 99.0 99.00 
2023 06 05 18 00 315  9.9 12.6 99.00 99.00 99.00 999 1001.8   9.6  10.9 999.0 99.0 99.00 
2023 06 05 18 10 320  9.9 12.8  1.77  9.09  5.37 121 1001.7   9.6  10.9 999.0 99.0 99.00 
2023 06 05 18 20 318 10.1 12.6 99.00 99.00 99.00 999 1001.7   9.7  10.9 999.0 99.0 99.00 
2023 06 05 18 30 317 10.2 13.2 99.00 99.00 99.00 999 1001.6   9.7  10.9 999.0 99.0 99.00 
2023 06 05 18 40 320 10.2 12.9  2.02  9.09  5.38 135 1001.7   9.6  10.9 999.0 99.0 99.00 
2023 06 05 18 50 319 10.5 13.3 99.00 99.00 99.00 999 1001.7   9.6  10.8 999.0 99.0 99.00 
2023 06 05 19 00 323 10.5 13.9 99.00 99.00 99.00 999 1001.6   9.6  10.9 999.0 99.0 99.00 
2023 06 05 19 10 323 10.9 14.1  1.99  9.09  5.18 120 1001.4   9.7  10.9 999.0 99.0 99.00 
2023 06 05 19 20 323 10.9 13.8 99.00 99.00 99.00 999 1001.4   9.8  10.9 999.0 99.0 99.00 
2023 06 05 19 30 326 11.6 14.1 99.00 99.00 99.00 999 1001.4   9.8  10.9 999.0 99.0 99.00 
2023 06 05 19 40 325 11.0 13.7  2.14  9.09  5.22 105 1001.6   9.8  10.9 999.0 99.0 99.00 
2023 06 05 19 50 324 10.8 13.7 99.00 99.00 99.00 999 1001.4   9.8  10.9 999.0 99.0 99.00 
2023 06 05 20 00 325 11.6 14.5 99.00 99.00 99.00 999 1001.4   9.9  10.9 999.0 99.0 99.00 
2023 06 05 20 10 324 12.1 14.8  2.07  9.09  5.02 143 1001.4   9.9  10.9 999.0 99.0 99.00 
2023 06 05 20 20 324 12.0 14.2 99.00 99.00 99.00 999 1001.4   9.9  10.8 999.0 99.0 99.00 
2023 06 05 20 30 322 10.9 13.7 99.00 99.00 99.00 999 1001.6  10.0  10.8 999.0 99.0 99.00 
2023 06 05 20 40 322 11.5 14.9  2.13  8.33  5.02  53 1001.5   9.9  10.7 999.0 99.0 99.00 
2023 06 05 20 50 325 11.1 14.1 99.00 99.00 99.00 999 1001.4  10.0  10.7 999.0 99.0 99.00 
2023 06 05 21 00 323 11.2 14.3 99.00 99.00 99.00 999 1001.4  10.1  10.7 999.0 99.0 99.00 
2023 06 05 21 10 320 10.4 13.0  2.23  9.09  5.29  98 1001.5  10.1  10.6 999.0 99.0 99.00 
2023 06 05 21 20 317 10.1 12.7 99.00 99.00 99.00 999 1001.7  10.2  10.6 999.0 99.0 99.00 
2023 06 05 21 30 315  9.7 12.9 99.00 99.00 99.00 999 1001.8  10.2  10.5 999.0 99.0 99.00 
2023 06 05 21 40 314  9.8 12.5  2.31  8.33  5.33  60 1001.7  10.2  10.6 999.0 99.0 99.00 
2023 06 05 21 50 314  9.1 11.6 99.00 99.00 99.00 999 1001.7  10.3  10.6 999.0 99.0 99.00 
2023 06 05 22 00 313  9.3 11.8 99.00 99.00 99.00 999 1001.6  10.3  10.6 999.0 99.0 99.00 
2023 06 05 22 10 313 10.1 12.6  2.17  8.33  5.37  66 1001.4  10.2  10.6 999.0 99.0 99.00 
2023 06 05 22 20 311  9.7 12.2 99.00 99.00 99.00 999 1001.4  10.2  10.5 999.0 99.0 99.00 
2023 06 05 22 30 310 10.0 12.3 99.00 99.00 99.00 999 1001.2  10.2  10.6 999.0 99.0 99.00 
2023 06 05 22 40 307  9.9 12.3  2.12  7.69  5.20  31 1001.3  10.2  10.6 999.0 99.0 99.00 
2023 06 05 22 50 307 10.3 13.0 99.00 99.00 99.00 999 1001.3  10.2  10.6 999.0 99.0 99.00 
2023 06 05 23 00 304  9.9 12.9 99.00 99.00 99.00 999 1001.5  10.2  10.6 999.0 99.0 99.00 
2023 06 05 23 10 302 10.3 12.4  2.31  8.33  5.60  54 1001.5  10.2  10.6 999.0 99.0 99.00 
2023 06 05 23 20 302  9.6 12.1 99.00 99.00 99.00 999 1001.5  10.2  10.5 999.0 99.0 99.00 
2023 06 05 23 30 304 10.2 12.7 99.00 99.00 99.00 999 1001.5  10.1  10.4 999.0 99.0 99.00 
2023 06 05 23 40 304 10.2 12.8  2.11  7.69  5.44  59 1001.7  10.1  10.4 999.0 99.0 99.00 
2023 06 05 23 50 306 10.8 13.2 99.00 99.00 99.00 999 1001.6  10.1  10.4 999.0 99.0 99.00 
2023 06 06 00 00 308 10.8 14.3 99.00 99.00 99.00 999 1001.5  10.0  10.3 999.0 99.0 99.00 
2023 06 06 00 10 311 10.7 13.2  2.07  8.33  5.52  74 1001.4  10.0  10.3 999.0 99.0 99.00 
2023 06 06 00 20 309 10.4 13.4 99.00 99.00 99.00 999 1001.4  10.1  10.3 999.0 99.0 99.00 
2023 06 06 00 30 308  9.8 11.9 99.00 99.00 99.00 999 1001.3  10.1  10.2 999.0 99.0 99.00 
2023 06 06 00 40 308 10.0 12.7  2.08  7.69  5.42  47 1001.1  10.1  10.2 999.0 99.0 99.00 
2023 06 06 00 50 306  9.3 11.5 99.00 99.00 99.00 999 1001.5  10.1  10.2 999.0 99.0 99.00 
2023 06 06 01 00 307  9.6 12.0 99.00 99.00 99.00 999 1001.6  10.2  10.2 999.0 99.0 99.00 
2023 06 06 01 10 304  9.8 12.2  2.04  6.67  5.46 352 1001.7  10.3  10.2 999.0 99.0 99.00 
2023 06 06 01 20 304  9.2 12.0 99.00 99.00 99.00 999 1001.7  10.3  10.1 999.0 99.0 99.00 
2023 06 06 01 30 304  9.6 12.0 99.00 99.00 99.00 999 1001.8  10.3  10.1 999.0 99.0 99.00 
2023 06 06 01 40 302  9.1 11.5  2.01  5.88  5.54 323 1001.7  10.3  10.1 999.0 99.0 99.00 
2023 06 06 01 50 303  9.7 12.1 99.00 99.00 99.00 999 1001.6  10.2  10.2 999.0 99.0 99.00 
2023 06 06 02 00 300  9.4 11.3 99.00 99.00 99.00 999 1001.6  10.2  10.3 999.0 99.0 99.00 
2023 06 06 02 10 301  9.3 11.3  2.02  7.69  5.70  60 1001.7  10.2  10.3 999.0 99.0 99.00 
2023 06 06 02 20 301  9.3 11.6 99.00 99.00 99.00 999 1001.7  10.2  10.3 999.0 99.0 99.00 
2023 06 06 02 30 303  9.4 11.9 99.00 99.00 99.00 999 1001.6  10.2  10.3 999.0 99.0 99.00 
2023 06 06 02 40 302  9.3 12.5  2.20  5.88  5.61 326 1001.4  10.1  10.3 999.0 99.0 99.00 
2023 06 06 02 50 294  8.7 11.5 99.00 99.00 99.00 999 1001.4  10.1  10.2 999.0 99.0 99.00 
2023 06 06 03 00 293  8.8 11.0 99.00 99.00 99.00 999 1001.2  10.3  10.2 999.0 99.0 99.00 
2023 06 06 03 10 289  8.4 11.0  2.06  6.25  5.60 325 1001.1  10.3  10.2 999.0 99.0 99.00 
2023 06 06 03 20 292  9.5 12.0 99.00 99.00 99.00 999 1001.1  10.3  10.2 999.0 99.0 99.00 
2023 06 06 03 30 295  9.8 12.3 99.00 99.00 99.00 999 1000.9  10.3  10.2 999.0 99.0 99.00 
2023 06 06 03 40 297  9.7 12.0  2.14  6.25  5.60 336 1000.7  10.3  10.2 999.0 99.0 99.00 
2023 06 06 03 50 298 10.2 12.6 99.00 99.00 99.00 999 1000.7  10.3  10.2 999.0 99.0 99.00 
2023 06 06 04 00 295 10.5 12.9 99.00 99.00 99.00 999 1000.7  10.3  10.2 999.0 99.0 99.00 
2023 06 06 04 10 295  9.7 12.7  1.86  6.25  5.19 328 1000.7  10.3  10.1 999.0 99.0 99.00 
2023 06 06 04 20 299  9.6 12.1 99.00 99.00 99.00 999 1000.6  10.3  10.1 999.0 99.0 99.00 
2023 06 06 04 30 302 10.3 13.2 99.00 99.00 99.00 999 1000.6  10.3  10.1 999.0 99.0 99.00 
2023 06 06 04 40 307 10.2 14.1  1.90  6.25  5.12 334 1000.6  10.2  10.1 999.0 99.0 99.00 
2023 06 06 04 50 305  9.3 11.5 99.00 99.00 99.00 999 1000.5  10.3  10.1 999.0 99.0 99.00 
2023 06 06 05 00 305 10.2 13.5 99.00 99.00 99.00 999 1000.4  10.3  10.1 999.0 99.0 99.00 
2023 06 06 05 10 310 10.6 13.2  2.19  5.88  5.31 322 1000.5  10.3  10.1 999.0 99.0 99.00 
2023 06 06 05 20 305  9.7 13.1 99.00 99.00 99.00 999 1000.6  10.3  10.1 999.0 99.0 99.00 
2023 06 06 05 30 302  9.6 12.1 99.00 99.00 99.00 999 1000.7  10.4  10.1 999.0 99.0 99.00 
2023 06 06 05 40 302  9.9 12.4  2.08  6.25  5.16 319 1000.6  10.4  10.1 999.0 99.0 99.00 
2023 06 06 05 50 303 10.1 12.9 99.00 99.00 99.00 999 1000.7  10.4  10.1 999.0 99.0 99.00 
2023 06 06 06 00 306 10.1 12.5 99.00 99.00 99.00 999 1000.5  10.4  10.1 999.0 99.0 99.00 
2023 06 06 06 10 308 10.7 13.4  2.09  6.25  5.34 314 1000.3  10.4  10.1 999.0 99.0 99.00 
2023 06 06 06 20 308 10.1 13.2 99.00 99.00 99.00 999 1000.4  10.3  10.1 999.0 99.0 99.00 
2023 06 06 06 30 303  9.4 12.2 99.00 99.00 99.00 999 1000.3  10.3  10.1 999.0 99.0 99.00 
2023 06 06 06 40 300  9.4 11.7  1.99  6.25  5.21 318 1000.2  10.3  10.1 999.0 99.0 99.00 
2023 06 06 06 50 299  9.0 11.5 99.00 99.00 99.00 999 1000.2  10.3  10.1 999.0 99.0 99.00 
2023 06 06 07 00 294  8.8 10.6 99.00 99.00 99.00 999 1000.3  10.3  10.0 999.0 99.0 99.00 
2023 06 06 07 10 287  8.0  9.7  2.16  5.88  5.29 319 1000.3  10.3  10.0 999.0 99.0 99.00 
2023 06 06 07 20 281  8.0 10.7 99.00 99.00 99.00 999 1000.2  10.3  10.0 999.0 99.0 99.00 
2023 06 06 07 30 282  8.4 10.8 99.00 99.00 99.00 999 1000.2  10.4  10.0 999.0 99.0 99.00 
2023 06 06 07 40 283  8.5 10.5  2.12  6.25  5.38 326 1000.2  10.4  10.0 999.0 99.0 99.00 
2023 06 06 07 50 279  8.6 10.8 99.00 99.00 99.00 999 1000.2  10.4  10.0 999.0 99.0 99.00 
2023 06 06 08 00 277  8.5 10.6 99.00 99.00 99.00 999 1000.3  10.4  10.1 999.0 99.0 99.00 
2023 06 06 08 10 277  8.2 10.9  2.00  6.25  5.24 329 1000.3  10.4  10.1 999.0 99.0 99.00 
2023 06 06 08 20 278  8.2 10.8 99.00 99.00 99.00 999 1000.3  10.5  10.1 999.0 99.0 99.00 
2023 06 06 08 30 282  8.9 10.6 99.00 99.00 99.00 999 1000.3  10.5  10.1 999.0 99.0 99.00 
2023 06 06 08 40 282  8.4 10.7  2.08  5.88  5.20 324 1000.3  10.6  10.0 999.0 99.0 99.00 
2023 06 06 08 50 283  8.2 10.5 99.00 99.00 99.00 999 1000.3  10.6  10.0 999.0 99.0 99.00 
2023 06 06 09 00 282  8.1 10.3 99.00 99.00 99.00 999 1000.3  10.6  10.0 999.0 99.0 99.00 
2023 06 06 09 10 280  7.9  9.5  2.16  6.25  5.50 337 1000.3  10.6  10.0 999.0 99.0 99.00 
2023 06 06 09 20 279  7.3  8.9 99.00 99.00 99.00 999 1000.3  10.6  10.0 999.0 99.0 99.00 
2023 06 06 09 30 278  7.1  9.1 99.00 99.00 99.00 999 1000.3  10.6  10.2 999.0 99.0 99.00 
2023 06 06 09 40 276  7.4  9.6  2.20  7.69  5.64  20 1000.3  10.6  10.3 999.0 99.0 99.00 
2023 06 06 09 50 277  7.8  9.4 99.00 99.00 99.00 999 1000.4  10.7  10.3 999.0 99.0 99.00 
2023 06 06 10 00 281  7.6  9.4 99.00 99.00 99.00 999 1000.4  10.8  10.4 999.0 99.0 99.00 
2023 06 06 10 10 282  8.3 10.2  2.13  6.67  5.41 357 1000.3  10.9  10.4 999.0 99.0 99.00 
2023 06 06 10 20 281  7.9  9.5 99.00 99.00 99.00 999 1000.2  10.8  10.4 999.0 99.0 99.00 
2023 06 06 10 30 281  7.8  9.5 99.00 99.00 99.00 999 1000.2  10.8  10.5 999.0 99.0 99.00 
2023 06 06 10 40 279  7.9 10.8  1.96  7.14  5.42  11 1000.3  10.8  10.5 999.0 99.0 99.00 
2023 06 06 10 50 279  8.6 10.5 99.00 99.00 99.00 999 1000.2  10.9  10.5 999.0 99.0 99.00 
2023 06 06 11 00 281  8.5 10.5 99.00 99.00 99.00 999 1000.2  11.0  10.5 999.0 99.0 99.00 
2023 06 06 11 10 283  7.7  9.6  1.90  7.14  5.37  22 1000.2  11.0  10.5 999.0 99.0 99.00 
2023 06 06 11 20 282  7.8  9.4 99.00 99.00 99.00 999 1000.1  11.0  10.4 999.0 99.0 99.00 
2023 06 06 11 30 285  8.1 10.5 99.00 99.00 99.00 999  999.9  11.0  10.4 999.0 99.0 99.00 
2023 06 06 11 40 284  7.6  9.1  1.88  7.69  5.44  19  999.9  11.0  10.4 999.0 99.0 99.00 
2023 06 06 11 50 280  7.5  9.4 99.00 99.00 99.00 999  999.9  11.1  10.4 999.0 99.0 99.00 
2023 06 06 12 00 276  7.1  8.4 99.00 99.00 99.00 999  999.9  11.2  10.5 999.0 99.0 99.00 
2023 06 06 12 10 277  7.0  8.9  1.75  7.14  5.40  14  999.8  11.2  10.5 999.0 99.0 99.00 
2023 06 06 12 20 277  7.4  8.7 99.00 99.00 99.00 999  999.7  11.2  10.5 999.0 99.0 99.00 
2023 06 06 12 30 278  7.3  9.1 99.00 99.00 99.00 999  999.6  11.3  10.5 999.0 99.0 99.00 
2023 06 06 12 40 281  6.9  9.5  1.76  7.69  5.51  29  999.5  11.3  10.5 999.0 99.0 99.00 
2023 06 06 12 50 279  6.7  8.4 99.00 99.00 99.00 999  999.4  11.3  10.6 999.0 99.0 99.00 
2023 06 06 13 00 276  7.1  8.4 99.00 99.00 99.00 999  999.2  11.3  10.7 999.0 99.0 99.00 
2023 06 06 13 10 276  7.2  9.1  1.60  8.33  5.46  23  999.2  11.3  10.7 999.0 99.0 99.00 
2023 06 06 13 20 276  7.3  8.7 99.00 99.00 99.00 999  999.2  11.3  10.7 999.0 99.0 99.00 
2023 06 06 13 30 276  7.4  9.0 99.00 99.00 99.00 999  999.3  11.3  10.6 999.0 99.0 99.00 
2023 06 06 13 40 272  7.3  8.9  1.56  8.33  5.38  29  999.2  11.4  10.6 999.0 99.0 99.00 
2023 06 06 13 50 272  7.1  8.5 99.00 99.00 99.00 999  999.2  11.4  10.6 999.0 99.0 99.00 
2023 06 06 14 00 268  7.0  8.5 99.00 99.00 99.00 999  999.2  11.4  10.6 999.0 99.0 99.00 
2023 06 06 14 10 265  6.7  8.6  1.60  8.33  5.61  22  999.2  11.4  10.6 999.0 99.0 99.00 
2023 06 06 14 20 264  6.5  7.9 99.00 99.00 99.00 999  999.1  11.4  10.6 999.0 99.0 99.00 
2023 06 06 14 30 262  6.6  8.7 99.00 99.00 99.00 999  999.0  11.5  10.7 999.0 99.0 99.00 
2023 06 06 14 40 257  6.7  8.4  1.65  9.09  5.65  40  999.1  11.5  10.6 999.0 99.0 99.00 
2023 06 06 14 50 251  6.1  7.8 99.00 99.00 99.00 999  999.1  11.4  10.6 999.0 99.0 99.00 
2023 06 06 15 00 250  5.9  7.9 99.00 99.00 99.00 999  999.2  11.4  10.6 999.0 99.0 99.00 
2023 06 06 15 10 256  6.5  8.7  1.74  8.33  6.07  39  999.1  11.3  10.7 999.0 99.0 99.00 
2023 06 06 15 20 257  7.3  9.1 99.00 99.00 99.00 999  999.0  11.4  10.6 999.0 99.0 99.00 
2023 06 06 15 30 257  7.2  9.6 99.00 99.00 99.00 999  999.0  11.5  10.7 999.0 99.0 99.00 
2023 06 06 15 40 254  6.8  8.5  1.81  8.33  6.01  29  998.9  11.5  10.6 999.0 99.0 99.00 
2023 06 06 15 50 250  6.7  8.2 99.00 99.00 99.00 999  998.9  11.5  10.7 999.0 99.0 99.00 
2023 06 06 16 00 251  7.1  8.9 99.00 99.00 99.00 999  999.0  11.6  10.6 999.0 99.0 99.00 
2023 06 06 16 10 252  7.4  9.6  1.83  8.33  5.97  29  998.9  11.6  10.7 999.0 99.0 99.00 
2023 06 06 16 20 249  7.3  9.4 99.00 99.00 99.00 999  998.9  11.6  10.7 999.0 99.0 99.00 
2023 06 06 16 30 249  7.4  9.2 99.00 99.00 99.00 999  998.8  11.6  10.7 999.0 99.0 99.00 
2023 06 06 16 40 253  7.8 10.0  1.61  8.33  5.52  41  998.7  11.6  10.7 999.0 99.0 99.00 
2023 06 06 16 50 254  7.7  9.1 99.00 99.00 99.00 999  998.7  11.6  10.7 999.0 99.0 99.00 
2023 06 06 17 00 258  7.6  9.8 99.00 99.00 99.00 999  998.7  11.6  10.7 999.0 99.0 99.00 
2023 06 06 17 10 258  7.4  9.2  1.62  8.33  5.24  19  998.6  11.7  10.7 999.0 99.0 99.00 
2023 06 06 17 20 258  7.6  9.7 99.00 99.00 99.00 999  998.5  11.7  10.8 999.0 99.0 99.00 
2023 06 06 17 30 256  7.4  9.1 99.00 99.00 99.00 999  998.4  11.7  10.8 999.0 99.0 99.00 
2023 06 06 17 40 257  7.2  8.9  1.61  8.33  5.32  27  998.5  11.7  10.8 999.0 99.0 99.00 
2023 06 06 17 50 259  7.1  8.6 99.00 99.00 99.00 999  998.5  11.7  10.8 999.0 99.0 99.00 
2023 06 06 18 00 261  6.9  8.3 99.00 99.00 99.00 999  998.5  11.7  10.8 999.0 99.0 99.00 
2023 06 06 18 10 263  7.0  8.2  1.56  7.69  5.20  25  998.6  11.7  10.8 999.0 99.0 99.00 
2023 06 06 18 20 265  6.7  8.1 99.00 99.00 99.00 999  998.6  11.7  10.8 999.0 99.0 99.00 
2023 06 06 18 30 264  6.7  8.0 99.00 99.00 99.00 999  998.6  11.6  10.8 999.0 99.0 99.00 
2023 06 06 18 40 266  6.7  8.5  1.47  8.33  5.16  51  998.7  11.6  10.9 999.0 99.0 99.00 
2023 06 06 18 50 271  6.4  7.9 99.00 99.00 99.00 999  998.6  11.6  10.9 999.0 99.0 99.00 
2023 06 06 19 00 273  6.4  8.0 99.00 99.00 99.00 999  998.6  11.6  10.8 999.0 99.0 99.00 
2023 06 06 19 10 275  5.9  7.1  1.55  9.09  5.23  55  998.6  11.6  10.8 999.0 99.0 99.00 
2023 06 06 19 20 273  5.1  6.4 99.00 99.00 99.00 999  998.6  11.6  10.8 999.0 99.0 99.00 
2023 06 06 19 30 269  5.0  6.5 99.00 99.00 99.00 999  998.5  11.6  10.8 999.0 99.0 99.00 
2023 06 06 19 40 266  5.0  6.2  1.52  7.14  5.20  10  998.6  11.6  10.8 999.0 99.0 99.00 
2023 06 06 19 50 263  5.3  6.4 99.00 99.00 99.00 999  998.6  11.6  10.8 999.0 99.0 99.00 
2023 06 06 20 00 260  5.3  6.5 99.00 99.00 99.00 999  998.6  11.7  10.8 999.0 99.0 99.00 
2023 06 06 20 10 256  5.2  6.5  1.53  7.14  5.20  14  998.6  11.6  10.9 999.0 99.0 99.00 
2023 06 06 20 20 252  5.5  7.1 99.00 99.00 99.00 999  998.7  11.7  10.9 999.0 99.0 99.00 
2023 06 06 20 30 252  5.7  6.8 99.00 99.00 99.00 999  998.7  11.8  10.9 999.0 99.0 99.00 
2023 06 06 20 40 252  5.2  6.1  1.44  6.67  5.04 347  998.6  11.8 999.0 999.0 99.0 99.00 
2023 06 06 20 50 248  5.3  6.6 99.00 99.00 99.00 999  998.6  11.9  10.9 999.0 99.0 99.00 
2023 06 06 21 00 243  5.1  6.4 99.00 99.00 99.00 999  998.5  11.8  11.0 999.0 99.0 99.00 
2023 06 06 21 10 243  5.5  7.1  1.44  6.25  5.12   2  998.4  11.8  11.0 999.0 99.0 99.00 
2023 06 06 21 20 242  5.7  7.2 99.00 99.00 99.00 999  998.4  11.8  11.0 999.0 99.0 99.00 
2023 06 06 21 30 242  5.8  7.2 99.00 99.00 99.00 999  998.4  11.7  11.1 999.0 99.0 99.00 
2023 06 06 21 40 241  5.8  7.1  1.40  6.25  5.06 347  998.4  11.8  11.1 999.0 99.0 99.00 
2023 06 06 21 50 240  5.8  7.2 99.00 99.00 99.00 999  998.4  11.8  11.1 999.0 99.0 99.00 
2023 06 06 22 00 237  6.4  8.0 99.00 99.00 99.00 999  998.4  11.7  11.1 999.0 99.0 99.00 
2023 06 06 22 10 237  6.7  8.6  1.40  5.88  5.18 357  998.4  11.8  11.1 999.0 99.0 99.00 
2023 06 06 22 20 238  6.0  7.5 99.00 99.00 99.00 999  998.5  11.7  11.1 999.0 99.0 99.00 
2023 06 06 22 30 235  6.0  7.3 99.00 99.00 99.00 999  998.4  11.7  11.1 999.0 99.0 99.00 
2023 06 06 22 40 234  5.7  7.0  1.35  6.25  5.13  16  998.3  11.6  11.1 999.0 99.0 99.00 
2023 06 06 22 50 235  5.8  7.2 99.00 99.00 99.00 999  998.4  11.6  11.1 999.0 99.0 99.00 
2023 06 06 23 00 233  6.3  7.9 99.00 99.00 99.00 999  998.4  11.6  11.1 999.0 99.0 99.00 
2023 06 06 23 10 232  6.3  7.9  1.41  5.88  5.12 358  998.4  11.6  11.0 999.0 99.0 99.00 
2023 06 06 23 20 230  6.4  8.0 99.00 99.00 99.00 999  998.4  11.6  11.0 999.0 99.0 99.00 
2023 06 06 23 30 230  6.2  7.9 99.00 99.00 99.00 999  998.4  11.6  11.0 999.0 99.0 99.00 
2023 06 06 23 40 230  6.1  7.7  1.27  6.25  5.05 352  998.4  11.6  11.0 999.0 99.0 99.00 
2023 06 06 23 50 223  6.2  7.6 99.00 99.00 99.00 999  998.3  11.5  11.0 999.0 99.0 99.00 
2023 06 07 00 00 222  6.1  7.5 99.00 99.00 99.00 999  998.4  11.6  11.0 999.0 99.0 99.00 
2023 06 07 00 10 225  6.1  7.5  1.25  5.56  4.91 350  998.4  11.6  11.0 999.0 99.0 99.00 
2023 06 07 00 20 225  5.9  7.4 99.00 99.00 99.00 999  998.3  11.6  11.0 999.0 99.0 99.00 
2023 06 07 00 30 224  5.7  7.1 99.00 99.00 99.00 999  998.4  11.5  11.0 999.0 99.0 99.00 
2023 06 07 00 40 223  5.5  7.2  1.28  7.14  5.08  34  998.4  11.5  11.0 999.0 99.0 99.00 
2023 06 07 00 50 226  5.7  7.1 99.00 99.00 99.00 999  998.7  11.5  11.0 999.0 99.0 99.00 
2023 06 07 01 00 237  6.0  7.3 99.00 99.00 99.00 999  998.8  11.5  11.0 999.0 99.0 99.00 
2023 06 07 01 10 237  6.1  7.7  1.25  6.67  5.08 355  998.7  11.5  11.0 999.0 99.0 99.00 
2023 06 07 01 20 237  6.3  7.7 99.00 99.00 99.00 999  998.9  11.5  11.0 999.0 99.0 99.00 
2023 06 07 01 30 239  7.0  8.4 99.00 99.00 99.00 999  998.9  11.5  11.0 999.0 99.0 99.00 
2023 06 07 01 40 246  6.7  8.2  1.25  6.25  5.02 352  999.0  11.4  10.9 999.0 99.0 99.00 
2023 06 07 01 50 251  6.0  7.6 99.00 99.00 99.00 999  999.1  11.4  10.9 999.0 99.0 99.00 
2023 06 07 02 00 247  5.9  7.4 99.00 99.00 99.00 999  999.2  11.3  10.9 999.0 99.0 99.00 
2023 06 07 02 10 249  6.3  7.5  1.17  6.67  4.97 353  999.2  11.3  10.8 999.0 99.0 99.00 
2023 06 07 02 20 253  5.9  7.4 99.00 99.00 99.00 999  999.0  11.3  10.8 999.0 99.0 99.00 
2023 06 07 02 30 247  5.6  6.8 99.00 99.00 99.00 999  999.0  11.4  10.8 999.0 99.0 99.00 
2023 06 07 02 40 245  6.1  7.7  1.20  6.25  4.91 311  999.0  11.4  10.8 999.0 99.0 99.00 
2023 06 07 02 50 246  7.0  8.6 99.00 99.00 99.00 999  998.9  11.4  10.8 999.0 99.0 99.00 
2023 06 07 03 00 251  6.6  8.0 99.00 99.00 99.00 999  998.9  11.4  10.8 999.0 99.0 99.00 
2023 06 07 03 10 256  5.6  7.1  1.12  6.67  4.81 278  998.4  11.5  10.8 999.0 99.0 99.00 
2023 06 07 03 20 250  3.9  5.9 99.00 99.00 99.00 999  998.2  11.6  10.8 999.0 99.0 99.00 
2023 06 07 03 30 245  3.5  5.4 99.00 99.00 99.00 999  998.3  11.6  10.8 999.0 99.0 99.00 
2023 06 07 03 40 253  4.3  5.6  1.09  6.25  4.88 292  998.0  11.6  10.7 999.0 99.0 99.00 
2023 06 07 03 50 239  3.1  4.4 99.00 99.00 99.00 999  997.8  11.6  10.7 999.0 99.0 99.00 
2023 06 07 04 00 249  3.0  3.7 99.00 99.00 99.00 999  998.1  11.5  10.8 999.0 99.0 99.00 
2023 06 07 04 10 232  2.8  3.4  1.16  6.25  5.21 245  997.9  11.4  10.8 999.0 99.0 99.00 
2023 06 07 04 20 232  2.5  3.3 99.00 99.00 99.00 999  998.0  11.4  10.8 999.0 99.0 99.00 
2023 06 07 04 30 243  2.6  3.3 99.00 99.00 99.00 999  998.1  11.4  10.8 999.0 99.0 99.00 
2023 06 07 04 40 249  2.8  3.4  1.04  6.25  4.94 245  998.3  11.4  10.8 999.0 99.0 99.00 
2023 06 07 04 50 249  3.0  3.9 99.00 99.00 99.00 999  998.3  11.5  10.8 999.0 99.0 99.00 
2023 06 07 05 00 250  3.2  3.8 99.00 99.00 99.00 999  998.3  11.6  10.8 999.0 99.0 99.00 
2023 06 07 05 10 244  3.2  3.9  1.08  6.25  5.20 274  998.4  11.5  10.8 999.0 99.0 99.00 
2023 06 07 05 20 239  3.6  4.4 99.00 99.00 99.00 999  998.4  11.4  10.9 999.0 99.0 99.00 
2023 06 07 05 30 242  4.0  5.0 99.00 99.00 99.00 999  998.5  11.4  10.9 999.0 99.0 99.00 
2023 06 07 05 40 242  4.4  5.5  1.05  6.25  5.11 266  998.5  11.4  10.9 999.0 99.0 99.00 
2023 06 07 05 50 236  4.7  6.1 99.00 99.00 99.00 999  998.3  11.4  10.9 999.0 99.0 99.00 
2023 06 07 06 00 239  5.2  6.3 99.00 99.00 99.00 999  998.4  11.4  10.9 999.0 99.0 99.00 
2023 06 07 06 10 245  5.3  6.3  1.09  6.67  5.26 255  998.3  11.4  10.9 999.0 99.0 99.00 
2023 06 07 06 20 245  5.5  6.5 99.00 99.00 99.00 999  998.4  11.4  10.9 999.0 99.0 99.00 
2023 06 07 06 30 247  5.7  6.9 99.00 99.00 99.00 999  998.4  11.4  10.9 999.0 99.0 99.00 
2023 06 07 06 40 248  5.2  6.3  0.98  6.25  4.94 259  998.2  11.4  10.9 999.0 99.0 99.00 
2023 06 07 06 50 250  4.9  5.9 99.00 99.00 99.00 999  998.3  11.3  10.9 999.0 99.0 99.00 
2023 06 07 07 00 252  5.2  6.3 99.00 99.00 99.00 999  998.4  11.3  11.0 999.0 99.0 99.00 
2023 06 07 07 10 248  5.0  5.9  0.98  6.67  4.93 230  998.4  11.4  11.0 999.0 99.0 99.00 
2023 06 07 07 20 243  5.1  6.6 99.00 99.00 99.00 999  998.6  11.4  11.0 999.0 99.0 99.00 
2023 06 07 07 30 246  5.5  6.6 99.00 99.00 99.00 999  998.6  11.3  11.0 999.0 99.0 99.00 
2023 06 07 07 40 245  5.7  6.8  1.10  5.88  5.23 291  998.8  11.4  11.0 999.0 99.0 99.00 
2023 06 07 07 50 251  5.7  6.8 99.00 99.00 99.00 999  998.6  11.4  10.9 999.0 99.0 99.00 
